26,2020-05-16 23:49:19,Central Florida ,"#kag #KAG2020 #MAGA #MAGA2020 #COVID__19 #FirstResponders 

We Utility workers have gone over and above to keep the lights on during this pandemic. Many hours worked responding to emergencies. 

We should be included in the First Responder category!"
27,2020-05-16 23:48:18,,@atsudavoh #BitsikaAfrica $Adeoyesams$ Sir I am a worker in a company called zartech...when the covid19 pandemic started they had to sack some workers but am lucky to be among those who are still working but I don't have Transport fare to go till I get my salary this month end sir...
28,2020-05-16 23:48:15,Hoge Veluwe,"@realDonaldTrump All the families and other relatives of the 88,000 dead Americans agrees with you! They are really happy with you! 

""Yes, my father died due to the corona virus, but Trump did a great job!""

""Yes. Trump knew before any other that it was a pandemic and only 88,000 died!"""
29,2020-05-16 23:47:51,,PA heath Secretary Dr Lavine moved COVID-19 patients into nursing homes after it moved its mothers into a motel room out of one. Democrats have created this pandemic not help prevent it.
30,2020-05-16 23:47:41,,"Can the middle class and upper class families STOP GOING TO MALLS IN THE MIDDLE OF THE PANDEMIC. 

The GCQ is not for your entertainment and leisure. All you'll ever do is spread the virus. The war against covid19 is STILL NOT OVER!!!"
31,2020-05-16 23:47:28,,@ProjectLincoln @realDonaldTrump Amen! Trump’s disastrous delay and ineffective action in handling the COVID-19 Pandemic is the worst Tragedy to happen our Country since the Civil War.
32,2020-05-16 23:46:56,"Montreal, Quebec",@MattMackowiak Its got to be true. I never ONCE saw Trump set an example during COVID-19 Pandemic by wearing a MASK. Someone must have unmasked him! But you guys aren't at 100K dead just yet. Maybe that's the magic number.
33,2020-05-16 23:45:49,Tennessee,"#Coronavirus @BarackObama 
Thank God the name of our @POTUS is Donald J. Trump. (@realDonaldTrump.)  The corruption of Obama &amp; Biden nearly destroyed this nation.  Had the COVID-19 pandemic occurred during their feckless regime, no doubt hundreds of thousands would have died."
34,2020-05-16 23:45:36,Srinagar/Dehli,"@carla_astudi @KarenAttiah Lockdown is more pandemic than Covid-19,,,this lockdown will drive the economy in the abyss of great depression of 1930's"
35,2020-05-16 23:45:30,"Abuja, Nigeria","With the way the Federal Government is going about this Covid-19 pandemic, we have only faith &amp; no science. We only have to rely on God &amp; nothing else. At this point I ask that all religious activities be lifted &amp; allowed to run! @MBuhari @Fmohnigeria @NCDCgov @realFFK @GarShehu"
36,2020-05-16 23:45:13,"Nebraska, USA","@realDonaldTrump Did anyone in 1918-1920 take that pandemic seriously?
These people are in withdrawal of not being able to go to a Trump rally, I guess.  Maybe the COVID-19 will be their Koolaid..."
37,2020-05-16 23:44:22,Middle Earth (FL),"@nytimes The curtain was already gone, but the failed #COVID19 pandemic response by Trump has shredded the remains of the curtain.  #TrumpIsTheWORSTPresidentEVER 

#Biden2020 
#VoteBlueToEndThisNightmare"
38,2020-05-16 23:44:20,Nairobi ,Your expectations become your own self fulfilling prophecies even as we tackle the #COVID__19 pandemic and brave the #CurfewinKenya The key to success for an #Entrepreneur is the willingness to initiate ACTION. Do something every single day that moves you closer to your goal.
39,2020-05-16 23:43:54,Planet Earth,"The #pandemic of #COVID19 continues in #Ukraine. As of May 16, 2020: 497 have died &amp; 17,858 confirmed cases of #coronavirus. Each day between 400 to 500 or more are diagnosed in Ukraine. 3,500 doctors and nurses are sick with COVID19 in Ukraine."
40,2020-05-16 23:43:48,"Anambra, Nigeria",Now that NCDC has confirmed three new cases of COVID-19 in Anambra. I think it's time for the State Government to review the lockdown relaxation order for better management of the pandemic.
41,2020-05-16 23:43:34,"UK, US, Australia mainly.","@SatPaper ""...the senate select committee established to inquire into the Australian government’s response to the Covid-19 pandemic had a lot of questions that no one else seemed able to answer."
42,2020-05-16 23:43:26,"Lagos, Nigeria",@MooAkee @fisayosoyombo @NCDCgov Thought our distinguished health minister announced to the world in March 2020 that Nigeria was ready to handle the COVID-19 pandemic.  Na like this ?
43,2020-05-16 23:42:47,"Beautiful Blue State, USA ",@Independencefam @bryanrendleman @TrumpkinLumpkin @thebradfordfile Despite my not appreciating your style ... I also wish you well. hope you and your family remain safe during this pandemic.
44,2020-05-16 23:42:45,Middle Earth (FL),"@CNN Yup.  This #COVID19 pandemic wouldn't have been as FUBARd as it was had Obama, Hillary or Biden been running things.  

They don't do the ""magical thinking"" &amp; pathological lying that Trump does.  They would have still had the pandemic response task force &amp; stockpile in place, too"
45,2020-05-16 23:42:14,"Pennsylvania, USA","Obama rips current admin over COVID-19, and just how prepared was Pres Obama for a similar pandemic during his 2 terms?"
46,2020-05-16 23:41:50,Alabama,"Our “stable genius” President @realDonaldTrump, has spent today tweeting 60+ times today rather than working on a pandemic that has killed 89,000 Americans and infected 1.5 million. #TrumpGate #COVID19"
47,2020-05-16 23:41:03,,"Nationally 965 ICE detainees have tested positive for COVID-19 during the pandemic, out of 1804 detainees tested, according to the latest govt stats. As of May 9th, ICE reported nearly 28,000 people in detention."
48,2020-05-16 23:41:00,宇都宮市,"A newly revised coronavirus mortality model predicts nearly 135,000 Americans will die from COVID-19 by early August, almost double previous projections, as social-distancing measures for *quelling the pandemic are increasingly *relaxed, researchers said.

quell=(1),  relaxe=(2)"
49,2020-05-16 23:40:59,,"In the midst of the worst pandemic in a century ICE transported a plane of over 80 people, some of whom had already tested positive for COVID-19, to Prairieland without taking the necessary precautions to make sure those people and others who were exposed were safe."
50,2020-05-16 23:40:50,"Reno, NV","@arneduncan I loved your piece on CNN this morning that talked about what schools need to do in order to reopen safely, given the covid19 pandemic. Can  one get a transcript? UNR, needs that info. brian@briandavisart.com. Thanks"
51,2020-05-16 23:40:46,,"@realDonaldTrump COVID-19: Obama says the virus has 'torn back the curtain' on US leadership
During a virtual commencement ceremony, the former US president told college graduates the pandemic revealed that the ""folks in charge"" don't always know what they're doing."
52,2020-05-16 23:40:02,"Manhattan, NY",A Mask With His Own Face On It's Trump's team reportedly fears the most is the COVID-19 pandemic.
53,2020-05-16 23:39:48,New Jersey USA,@NicolleDWallace Found this article a little terrifying. @EdwardGLuce seems to believe Trump’s re-election hinges entirely upon the effects of this pandemic. I choose to believe there were already a number of unrelated issues before COVID-19 that could result in his defeat.🤞🏼
54,2020-05-16 23:39:30,Planet Earth,I didn’t cause no damn Corona virus pandemic. Boy stop
55,2020-05-16 23:38:59,"Newport Beach, CA","(8/15) We do not have $30-40k to tear down and then rebuild the room, nor the $10k per month for rent.  I am 64 and my husband is 74 and a cancer survivor.  We are at most risk for COVID-19, and have been put out of our house for over a month, during a Pandemic."
56,2020-05-16 23:38:39,,"@realDonaldTrump With 4.25% of the world population, America has the tragic distinction of accounting for about 30% of pandemic deaths so far.
Can’t fight the COVID-19 with stupid memes"
57,2020-05-16 23:38:25,,"@dandrezner @gtconway3d With 4.25% of the world population, America has the tragic distinction of accounting for about 30% of pandemic deaths so far.
Can’t fight the COVID-19 with stupid memes"
58,2020-05-16 23:38:20,Hoodies for Trayvon,"@ananavarro The GENOCIDE OF 90,000+ Americans due to his disusting handling of the COVID-19 pandemic!"
59,2020-05-16 23:38:15,Republic of the Philippines🇵,"Last week many are begging for help, now they are filling up to buy liquor. But still, there are so many Filipinos who really need to help to survive this #COVID19-PANDEMIC. Focus on the NEEDY not on IDIOTS."
60,2020-05-16 23:37:55,,We are in very complicated situation of covid 19 but God will never let me stay alone. Any way may each and every one who is trying to properly follow the government's instructions regarding this pandemic be blessed by God.
61,2020-05-16 23:37:48,Republic of the Philippines,"This is a sad time to die, in the middle of a pandemic. Your lamay will be just 24-48 hours. Your closest family &amp; friends cant bury you. There will be no mass or funeral service.
So please, dont get Covid-19; stay healthy, practice social distancing, wear mask &amp; wash your hands."
62,2020-05-16 23:37:42,"Sydney, New South Wales","So Beijing is punishing Australia for suggesting we need a global enquiry into where &amp; how the Covid-19 pandemic originated in China.
Australia MUST diversify NOW &amp; back away from stronger trade relations with China.
We MUST start cultivating alternative trading partners to China"
63,2020-05-16 23:37:26,Ibadan,"Oyo state is too vulnerable to have 107 #Covid_19 Cases, there is no way they can curb the pandemic if it get to those villages without hospitals..

But why nobody is talking about oyo state?  Are they not in Nigeria map? 🤔"
64,2020-05-16 23:36:45,Nairobi ,"During the #COVID__19 pandemic, transform your PAIN into POWER.

Every successful #Entrepreneur has out-suffered the majority.

Remember that Robin Sharma was a hawker of his first book and now he's a renowned author.

#CoronaVirusUpdate #Entrepreneurship #CurfewKenya"
65,2020-05-16 23:36:15,,W H. O. must purge itself of the allegation of the president of Madagascar that the world health body bribed him with $20 billion to poison their COVID-19 cure for other nations to administer to patients of d pandemic in Africa. It was funny to hear but a serious matter.
66,2020-05-16 23:36:13,Winnipeg,"Alternative 2020 headline:

“Prime Minister Scheer scoffed at Liberals demand for direct assistance to Canadians, while COVID-19 death toll surges past all expectations as Canada stays ‘open for business’ during a worldwide pandemic”

#ElectionsHaveConsequences 
#cdnpoli"
67,2020-05-16 23:36:06,"Lagos, Nigeria","@doyinokupe Thank you, Jesus. After #COVID__19 new life has begun. I hope everyone can see the light beyond this pandemic. Everyone deserves a second chance even Buhari 😂."
68,2020-05-16 23:36:00,,"@Dorsty1R Why can’t the EC be left to work? The last time NDC was in power, it was said that the EC was an independent body. Did anything change????
If we claim we can’t compile a new register due to COVID-19, it’s documented that the pandemic will still be around by December but will any"
69,2020-05-16 23:36:00,Punxsutawney,@realDonaldTrump @nytimes @washingtonpost Trump delayed testing for Covid-19 by 7 weeks waiting for his miracle cure in direct opposition to his intelligence community and medical experts. Trump has completely dropped the ball in his response to this pandemic and should resign.
70,2020-05-16 23:35:45,Punxsutawney,@realDonaldTrump @foxandfriends @CNN Trump delayed testing for Covid-19 by 7 weeks waiting for his miracle cure in direct opposition to his intelligence community and medical experts. Trump has completely dropped the ball in his response to this pandemic and should resign.
71,2020-05-16 23:35:36,"नई दिल्ली, भारत","@DChaurasia2312 chaurasia ji , 
Why do you love communal and hate journalism? 
Let citizens of this country recover from Covid 19 pandemic. 
One day , one panelist was abusing you in live program. 
Yesterday 24 migrants died in UP &amp; 6 in MP but you don't open mouth.
You should have fear of God."
72,2020-05-16 23:35:00,"Lahore, Pakistan",@MOIofficialPk @ICT_Police @PunjabPoliceCPO @dcislamabad please issue instructions related unregistered vehicles to travel on road during Eid Holidays… Registration not possible due to Covid-19 Pandemic.. @HamidMirPAK @hamzashafqaat @UsmanAKBuzdar @ImranRiazKhan @ARYSabirShakir
73,2020-05-16 23:35:00,"Hollywood, CA","@realDonaldTrump Your narrative is 100% pure unadulterated  bullshit. Your lack of  response on the The Trump Pandemic got us 1,457,656 Covid19 cases and 87,432 people have died.  Now 36.5 million people are unemployed. ""SO MUCH WINNING"" and yes, we are sick of it."
74,2020-05-16 23:34:45,"New York, NY","The school feeding programme is a scam. How on earth will you identify all Nigerian pupils when they are not in sch? .Pay some money to each Nigerian household( not even individuals) to cushion the scorching effects  of covid-19 pandemic.
God help us!"
75,2020-05-16 23:34:11,texas,@realDonaldTrump Reminder..prior to COVID19...manufacturing was in a recession...transportation was in a recession...energy was going into a recession..trump was a failure before the pandemic.
76,2020-05-16 23:33:20,"Florida, USA","@CherryOScary @DrCherylllP @mhdksafa You're assuming a 100% infection rate. Even the Spanish flu, our worst modern pandemic, had 15%, and CoVid19 isn't anywhere near that. 1.5 million cases with a population of 335 million? That's not even a 1% infection rate."
77,2020-05-16 23:33:15,"Germantown, Maryland, USA",I made my first trip to @ABSMoCo this calendar year. I could no longer go without some @Kahlua. I'd like to express my appreciation for how they are handling the COVID-19 pandemic-- controlled entry to enforce strict limits on # people in the store and for distancing protocols.
78,2020-05-16 23:33:12,United States,"Obama Torches Trump on COVID-19: ‘A Lot of Them Aren’t Even Pretending to Be in Charge’ - “More than anything, this pandemic has fully, finally torn back the curtain on the idea that so many of the folks in charge know what they’re doing,"" Obama said during a virtual commencem..."
79,2020-05-16 23:31:52,New York,"@realDonaldTrump Actually, you drove President Obama’s growth economy into a recession. That’s an easy one. All while mismanaging the COVID19 pandemic."
80,2020-05-16 23:31:43,"Oklahoma, USA",@LewisTh47149165 @Tigertomjr @dawndawn762yah1 @amwcb6179 @Stevest39589292 @JonathanNightf2 @MOLEONE @timetoact2 @RalphS24381648 @Becca2631 @AwulKimberly @Lo_Gannicus @Consofcooking1 @PPPTCE @wipslide192 @truthsearch1957 @Roe50 @RosaleeAdams @jimbo_always @BrokeRoca @WhimsicalMeToo @Franchise2Mr @Scottkeding @History27361891 @Angel1350852961 @WasJimbo @Blake32383801 @RJC444NOMOREWAR @QuestFanning @thedude77 @ExecutivesRUS @Robin72206391 @ac_cibock @Vincenz42493578 @MSPOA @catreadway @davidf4444 @Jeanetteisback @ICanPlainlySee @Tongo59020495 @POTUS @HouseDemocrats Yup &amp; after they finish bilking the Fed for COVID-19 assistance they’ll solvent again. Our democratic house has done a fine job using the contrived pandemic to bolster their party.
81,2020-05-16 23:31:08,,"The government is trying to hide the truth from us about the extraterrestrial origins of this pandemic. Don’t believe me? Look up Corona, New Mexico."
82,2020-05-16 23:30:36,Easy Readin' Authorhouse.com,"@NicolleDWallace Trump is actively blocking federal responses to Covid-19… and, he’s pushing the spread of Covid-19… he’s allowing/causing the spread of a deadly pandemic in the US… he’s using the opportunity to consolidate authoritarian status… he needs to be stopped… people are dying…"
83,2020-05-16 23:30:26,,"@mrnongendered @BCTennessee @CNN I'm not blaming Trump because Corona *happened.* I'm blaming him for calling it a hoax early on, firing the pandemic response team, and handling the entire situation poorly. It's a big part of why we're leading the world in cases."
84,2020-05-16 23:29:52,,"@TOIMangalore D.K District wants to know, How come Dr. Rajesh Shetty's 1st Neuro hospital, Padil, become #HotSpot to bring pandemic Covid_19 #CORONAVirus to D.K. dist ?? 
Still truth is yet to come out.

@DIPR_COVID19 
@Karnataka_DIPR 
@mla_sudhakar 
@CMofKarnataka 
@BSYBJP 
@VCRguhs"
85,2020-05-16 23:29:38,Highlands of Scotland,@LeaveEUOfficial Time to get moving again until next time #covıd19 #pandemic #SaveOurNHS
86,2020-05-16 23:29:01,they/them • 20,covid-19 fuckin sucks because like . imagine the mcr content we would have if the pandemic wouldnt have happened . we're so starved of content that i see at least 5 tweets a day of frank's pubes on the tl . fucking tragic
87,2020-05-16 23:28:22,,"It’s time for the media &amp; Democrats &amp; anti-Trump Republicans to stop being polite to Trump as he mismanages the federal pandemic response. He’s incompetent, self-centered, mean &amp; corrupt. He does not belong in his job. He must be voted out. #Biden2020 #COVID__19 #VoteBlue2020"
88,2020-05-16 23:27:46,"Port-Harcourt ,Nigeria","@NCDCgov League Table 🔥🔥
Corona Pandemic League #CPL"
89,2020-05-16 23:27:25,"Northumberland, England, UK","@theJeremyVine Please do ask an honest question! 

One perhaps that questions this government, and their idiotic agenda/philosophy visa vie the Covid 19 Pandemic!"
90,2020-05-16 23:26:55,3rd stone from Sol,"@packratt1 They also dont pay attention to reality for PPE, to the safe way of making this and keep showing this design debacle.
#StayTheFuckHome #Covid19 #COVID2020 #StayTheFHome #StaySafe #WashYourHands #Pandemic 
#FlattenTheCurve #Covid_19"
91,2020-05-16 23:25:55,,@morten @realDonaldTrump Only because of Covid-19! Apples to oranges! If Obama had to deal with this Pandemic your numbers would be in the other direction by a long shot.
92,2020-05-16 23:25:37,"Sydney, New South Wales","A sunday morning reflection, guided by one question:
Amongst many things, what is the most important thing you've learned from this COVID-19 pandemic?"
93,2020-05-16 23:25:26,,"@sarahmcgphoto Honestly if I was in your position I would have done the same thing🤷🏼‍♀️ living in a ""country"" run by a man who thinks bleach injections solve Corona while Bezos becomes a trillionaire during a global pandemic, and having a sudden increase of murder hornets will do that to a person"
94,2020-05-16 23:24:52,"Belfast, Ireland","@celticfanzone “The Corona virus will come and go.”
Aye , it’s only a wee virus like the cold. It’s not a deadly pandemic that is capable of wiping out the most vulnerable people in society.
Catch yourself on."
95,2020-05-16 23:24:11,,@timithelaw @misskstrong @EmekaOkoye @MrFixNigeria @MisterAlasiri @AyoBankole @AnthonyEhilebo @akaebube @BhadmusAkeem @segalink @yalinetworkib @medicaster01 I am a PhD student and the covid-19 pandemic has affected my source of finance immensely. I currently need data to keep working on my thesis. I would be glad if I get this @timithelaw
96,2020-05-16 23:23:09,USA,I don’t understand how did that came up to almost $400. Bruh at this point I might as well just catch corona and die. This pandemic is costing me a lot of money and I don’t even have the virus.
97,2020-05-16 23:23:03,Nairobi ,"The best time for #investment is during a crash like now we are having the #COVID__19 pandemic.

Every 3-5 years, a bear market happens which causes prices to drop 20-60% as the economy falls.

We can help you as an #Entrepreneur or #women in #business to make wise decisions."
98,2020-05-16 23:22:58,"Toronto, Ontario","@d_a_keldsen @EBumpkis @DFisman @IrfanDhalla The bigger problem is that Ontario refuses to reveal total number of deaths. Death certificates are filed online, and burial permits have to applied for as soon as funeral directors take possession of bodies. 
It would be easy to provide, and Ontario refuses. 
#SARSCoV2 #covid19"
99,2020-05-16 23:22:15,Ireland,@WoodiesIreland Well done Woodies. It is difficult to find a balance that complies with the current COVID19  **PANDEMIC**  restrictions and provides an outlet for those with time on their hands to keep themselves busy. Let’s hope it is treated like the supermarkets and not a family day out!
100,2020-05-16 23:22:13,"Palatine, IL","“But there was no food in the entire region, for the famine was very severe. The land of Egypt and the land of Canaan were exhausted by the famine.” Genesis 47:13 There is now a pandemic in the entire world, it is very severe, &amp; all people will be exhausted by Covid-19. History!"
101,2020-05-16 23:21:35,"New Delhi, India","For the past two months, Indian social media has been awash in Islamophobic content that’s tried hard to link the COVID-19 pandemic to Muslims."
102,2020-05-16 23:20:53,politicians need #unfreepress,"@freeWorld2 Some odd dates in this JF. China and who announced a MERS variant coronavirus covid-19 with epidemic potential Jan 9th.

That's way before Jan 21st. Now there was a ""is it a Pandemic"" delay but that's also documented and linked to H1N1 fears. legit German source? Other papers?"
103,2020-05-16 23:20:44,"New Delhi, India","Anti-Muslim mudslinging has hit new heights as pandemic panic paves new avenues in India. COVID-19 has crippled nearly every aspect of governance and public life in India, with one exception: the department of hate and fake news."
104,2020-05-16 23:20:03,,did corona just vanish .... are we no longer in a pandemic ?
105,2020-05-16 23:19:37,Malaysia,"@hellodonna_ Just thought of something..
EPL resumes, @LFC wins title, fans have massive celebration, party raided, all of them end up in lock-up

Well I don't mind end up in jail like that 😅

*Malaysia has Movement Control Order during Covid-19 pandemic, where social gathering is prohibited"
106,2020-05-16 23:19:12,,"@eFatwa Salam Alaikum Wrb,  Could you please describe the way to perform Eid Ul Fitr Prayers at home as masjids are closed now due to corona pandemic."
107,2020-05-16 23:18:54,"England, United Kingdom",@DawnoftheUnread Whether you have contracted Covid-19 or not? This virus has invaded our psyche and the way in which we deal with the world around us. We are all trying to come to terms with the ‘new normal’ in our own way. #Covid19 #pandemic #staysafe
108,2020-05-16 23:18:52,,@rareIuv OHHHH PANDEMIC AS IN CORONA I’m so stupid. I thought it was like the same think with Atlantic is over party. Wowwwww HAHAH
109,2020-05-16 23:18:39,"Manchester, England",With the current challenges we are facing as a society in terms of the Covid-19 Pandemic it is now apparent that it'd be very difficult to enter the production &amp; marketing phases when social restrictions are in effect and potential audiences attention is quite rightly directed...
110,2020-05-16 23:17:51,Dumka,"@DumkaDc I pray for India to win over COVID19  Pandemic the same way soon &amp; get back to normal.Rebuild, Reconstruct and Relive.Thank you @RSB_85 Mam &amp; @DCDumka,for such strategic implementation of lockdown policy and solid measures to make life of people of Dumka at ease during lockdown."
111,2020-05-16 23:17:47,,@sitamarhi_live The people need to follow suit in toto the guidelines &amp; measures for the lockdown of the government of India to root out the root of the COVID-19 pandemic natural disaster. Hopefully things is getting better&amp; better and the country is emerging stronger.
112,2020-05-16 23:17:04,the decimal labyrinth,"why else has the world ""slowed to a crawl"" because of the COVID-19 pandemic? for once, time ""slowing down"" scares us, and can only really be seen as slowing down because the constant contact has been lost. where did we all go so wrong? nothing is mandatory about physical contact."
113,2020-05-16 23:16:35,"Huntington Beach, CA","My grandma and biological mom are deciding to fly up to see my sister for her grad. In the middle of a pandemic, and I just can’t even think because I’m panicking right now #COVIDIDIOTS #Corona"
114,2020-05-16 23:16:34,"Adelaide, South Australia","@sebas_williams Currently it isn’t just Covid-19 that is killing people, some people are delaying seeing the Dr / hospitals due to the pandemic in fear of catching the virus. It is a poorly timed palette. Why not the Mini Controversy with the green that everyone wanted / wants?"
115,2020-05-16 23:16:12,United States,"Oxfam: COVID-19 Could Push Half Billion People Into Poverty - 
                    Widespread hunger due to the COVID-19 pandemic could push half a billion people into poverty, according to Oxfam, a confederation of 19 independent charitable organizations focusing on the allev..."
116,2020-05-16 23:15:38,John 3:16,So sexual assaults and sexual harrasment in the workplace are down due to COVID-19 and working at home. It took an entire pandemic to force people to not be sexual predators.
117,2020-05-16 23:15:36,,This is #Trump's Pandemic. #COVID19
118,2020-05-16 23:14:39,,"@realDonaldTrump Yup, you inherited a great economy and squandered it with rich people tax scam, incompetent handling of the Covid-19 pandemic, and no economic plan. Total abdication. Since you don’t actually do anything for US, why don’t you just leave?"
119,2020-05-16 23:14:30,"Connecticut, USA","@katie_ionescu It takes months for this process, the palette was named and created before the pandemic. Don’t think its the best marketing decision, or in good taste, to release it now but he’s not profiting off of this because of COVID-19"
120,2020-05-16 23:14:21,,"@NYGovCuomo needed to make the pandemic look catastrophic in NY. For that you need a high death count, so they pushed COVID-19 patients into unequipped nursing homes, along with body bags. They were guaranteed more deaths. Disgusting!

#SheepNoMore"
121,2020-05-16 23:14:20,"Farmington, UT",@adamcarolla please look at our info and consider purchasing our @HHICorporation Mobile Triage Units. You can mobilize these quickly for Worldwide donation needs going forward. #COVID19 #pandemic #Investment #Medical #publichealth #StopTheSpread #MTU #humanitarian
122,2020-05-16 23:14:14,,"@realDonaldTrump Do really believe diverting attention away from your complete and utter failure in dealing with the COVID19 pandemic by trying to create a crisis with China will get you re-elected? You’ll screw that up too! Face it, you’ll never get your base back as they’ve been most affected."
123,2020-05-16 23:14:13,,"@SBarr05299608 Before COVID19, he got federal funding for supplies to store for a possible pandemic, just like other states. He said f*ck NY citizens, and he invested the money in Buffalo Billion...which was an epic fail. The a$$hat couldn't successfully run a lemonade stand."
124,2020-05-16 23:13:55,,@TomHipsz @QTPieQanuck @Davey3482 @ReenyNY @JessicaSwiet “With the advent of the so-called COVID-19 pandemic” not biased at all. Says no evidence that masking works and is dangerous but meanwhile countries have been doing into for months and are seeing positive results. It’s a shock that our health care workers are still standing!
125,2020-05-16 23:13:43,widnes,@walford_daniel Shocking we fighting a pandemic and being invaded by immigrants who could have Covid 19 the EU is guilty of exporting illegals
